CREATEDATE	LOCALDATE (BEIJING)	SITE	RVR1M	RVR_1A	ST	RVR1X	RVR_10M	RVR_10A	ST.1	RVR_10X	RVR_TEND	MOR_1A	MOR_10M	MOR_10A	MOR_10X	VIS1K	VIS1A	VIS10A	BL1A	RVR DATA	MOR_RAW	VIS_RAW	LIGHTS	STATUS	RVR DATA.1	timestamp
2020-03-12 19:22:00	2020-03-13 03:22:00	R06	200	200	 	275	200	225	 	275	0	50	50	50	50	235	200	250	2	210	62	235	10	0	VIS    62.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06AA5	1162
2020-03-12 19:23:00	2020-03-13 03:23:00	R06	200	200	 	275	200	225	 	275	0	50	50	50	50	227	200	250	2	205	61	227	10	0	VIS    60.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 004B5	1163
2020-03-12 19:24:00	2020-03-13 03:24:00	R06	200	200	 	250	200	225	 	250	0	50	50	50	50	227	200	250	2	203	60	227	10	0	VIS    60.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A4CD	1164
2020-03-12 19:25:00	2020-03-13 03:25:00	R06	200	200	 	250	200	200	 	250	0	50	50	50	50	239	200	200	2	210	62	239	10	0	VIS    62.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CADD	1165
2020-03-12 19:26:00	2020-03-13 03:26:00	R06	200	200	 	250	200	200	 	225	0	50	50	50	50	250	200	200	2	220	66	250	10	0	VIS    65.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DFD2	1166
2020-03-12 19:27:00	2020-03-13 03:27:00	R06	200	200	 	225	200	200	 	225	0	50	50	50	50	254	250	200	2	225	68	254	10	0	VIS    67.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01157	1167
2020-03-12 19:28:00	2020-03-13 03:28:00	R06	200	200	 	225	200	200	 	225	0	50	50	50	50	250	250	200	2	223	67	250	10	0	VIS    66.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 026B2	1168
2020-03-12 19:29:00	2020-03-13 03:29:00	R06	200	200	 	225	200	200	 	225	0	50	50	50	50	250	250	200	2	220	66	250	10	0	VIS    65.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DFD2	1169
2020-03-12 19:30:00	2020-03-13 03:30:00	R06	200	200	 	225	200	200	 	225	0	50	50	50	50	239	200	200	2	211	63	239	10	0	VIS    62.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09AE1	1170
2020-03-12 19:31:00	2020-03-13 03:31:00	R06	200	200	 	225	200	200	 	225	0	50	50	50	50	235	200	200	2	208	62	235	10	0	VIS    61.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A38A	1171
2020-03-12 19:32:00	2020-03-13 03:32:00	R06	200	200	 	225	200	200	 	225	0	50	50	50	50	227	200	200	2	203	60	227	10	0	VIS    60.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A4CD	1172
2020-03-12 19:33:00	2020-03-13 03:33:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	217	200	200	2	189	56	217	10	0	VIS    55.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C1E4	1173
2020-03-12 19:34:00	2020-03-13 03:34:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	220	200	200	2	196	57	220	10	0	VIS    56.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F88F	1174
2020-03-12 19:35:00	2020-03-13 03:35:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    54.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06636	1175
2020-03-12 19:36:00	2020-03-13 03:36:00	R06	175	175	 	225	150	200	 	225	0	50	0	50	50	195	200	200	2	171	49	195	10	0	VIS    49.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01EA3	1176
2020-03-12 19:37:00	2020-03-13 03:37:00	R06	150	150	 	225	150	200	 	225	0	0	0	50	50	188	150	200	2	171	47	188	10	0	VIS    47.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 03567	1177
2020-03-12 19:38:00	2020-03-13 03:38:00	R06	150	150	 	200	150	175	 	200	0	0	0	50	50	188	150	200	2	171	48	188	10	0	VIS    47.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A550	1178
2020-03-12 19:39:00	2020-03-13 03:39:00	R06	150	150	 	200	150	175	 	200	0	0	0	50	50	195	150	200	2	176	50	195	10	0	VIS    49.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02EEC	1179
2020-03-12 19:40:00	2020-03-13 03:40:00	R06	150	175	 	200	150	175	 	200	0	50	0	50	50	205	200	200	2	183	53	205	10	0	VIS    52.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04431	1180
2020-03-12 19:41:00	2020-03-13 03:41:00	R06	150	175	 	200	150	175	 	200	0	50	0	50	50	212	200	200	2	189	55	212	10	0	VIS    54.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A63D	1181
2020-03-12 19:42:00	2020-03-13 03:42:00	R06	150	175	 	200	150	175	 	200	0	50	0	50	50	212	200	200	2	189	55	212	10	0	VIS    55.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06171	1182
2020-03-12 19:43:00	2020-03-13 03:43:00	R06	150	175	 	175	150	175	 	175	0	50	0	50	50	209	200	200	2	183	54	209	10	0	VIS    53.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02305	1183
2020-03-12 19:44:00	2020-03-13 03:44:00	R06	150	175	 	175	150	175	 	175	0	50	0	50	50	212	200	200	2	189	55	212	10	0	VIS    54.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 066DB	1184
2020-03-12 19:45:00	2020-03-13 03:45:00	R06	150	175	 	175	150	175	 	175	0	50	0	50	50	220	200	200	2	196	57	220	10	0	VIS    56.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A85E	1185
2020-03-12 19:46:00	2020-03-13 03:46:00	R06	150	175	 	175	150	175	 	175	0	50	0	50	50	224	200	200	2	196	58	224	10	0	VIS    58.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E3E9	1186
2020-03-12 19:47:00	2020-03-13 03:47:00	R06	150	175	 	175	150	175	 	175	0	50	0	50	50	220	200	200	2	196	58	220	10	0	VIS    57.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05F5D	1187
2020-03-12 19:48:00	2020-03-13 03:48:00	R06	150	175	 	175	150	175	 	175	0	50	0	50	50	217	200	200	2	196	56	217	10	0	VIS    56.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C82D	1188
2020-03-12 19:49:00	2020-03-13 03:49:00	R06	150	175	 	175	175	175	 	175	0	50	50	50	50	217	200	200	2	189	56	217	10	0	VIS    55.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00102	1189
2020-03-12 19:50:00	2020-03-13 03:50:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    55.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0314D	1190
2020-03-12 19:51:00	2020-03-13 03:51:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	209	200	200	2	183	54	209	10	0	VIS    53.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E30E	1191
2020-03-12 19:52:00	2020-03-13 03:52:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    55.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09135	1192
2020-03-12 19:53:00	2020-03-13 03:53:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    54.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0A63D	1193
2020-03-12 19:54:00	2020-03-13 03:54:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	209	200	200	2	183	54	209	10	0	VIS    53.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E30E	1194
2020-03-12 19:55:00	2020-03-13 03:55:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	200	200	2	183	53	205	10	0	VIS    53.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08390	1195
2020-03-12 19:56:00	2020-03-13 03:56:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	200	200	2	183	52	205	10	0	VIS    52.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B498	1196
2020-03-12 19:57:00	2020-03-13 03:57:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	200	200	2	183	53	205	10	0	VIS    53.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0439B	1197
2020-03-12 19:58:00	2020-03-13 03:58:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	200	200	2	183	53	205	10	0	VIS    52.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 014E0	1198
2020-03-12 19:59:00	2020-03-13 03:59:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	202	200	200	2	183	52	202	10	0	VIS    51.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07D5A	1199
2020-03-12 20:00:00	2020-03-13 04:00:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	202	200	200	2	183	51	202	10	0	VIS    51.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 02D8B	1200
2020-03-12 20:01:00	2020-03-13 04:01:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	209	200	200	2	183	54	209	10	0	VIS    53.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E3E3	1201
2020-03-12 20:02:00	2020-03-13 04:02:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    55.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0F146	1202
2020-03-12 20:03:00	2020-03-13 04:03:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	224	200	200	2	196	58	224	10	0	VIS    57.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 09F56	1203
2020-03-12 20:04:00	2020-03-13 04:04:00	R06	175	200	 	200	175	175	 	200	0	50	50	50	50	239	200	200	2	210	62	239	10	0	VIS    62.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0CADD	1204
2020-03-12 20:05:00	2020-03-13 04:05:00	R06	175	200	 	200	175	175	 	200	0	50	50	50	50	250	200	200	2	223	67	250	10	0	VIS    66.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E6B9	1205
2020-03-12 20:06:00	2020-03-13 04:06:00	R06	175	225	 	225	175	175	 	225	0	50	50	50	50	257	250	200	2	227	68	257	10	0	VIS    68.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05DA7	1206
2020-03-12 20:07:00	2020-03-13 04:07:00	R06	175	225	 	225	175	175	 	225	0	50	50	50	50	254	250	200	2	226	68	254	10	0	VIS    67.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0416B	1207
2020-03-12 20:08:00	2020-03-13 04:08:00	R06	175	200	 	225	175	200	 	225	0	50	50	50	50	247	250	200	2	219	65	247	10	0	VIS    65.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EF70	1208
2020-03-12 20:09:00	2020-03-13 04:09:00	R06	175	200	 	225	175	200	 	225	0	50	50	50	50	227	200	200	2	205	61	227	10	0	VIS    60.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05489	1209
2020-03-12 20:10:00	2020-03-13 04:10:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	227	200	200	2	200	59	227	10	0	VIS    59.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B492	1210
2020-03-12 20:11:00	2020-03-13 04:11:00	R06	175	200	 	225	175	200	 	225	0	50	50	50	50	227	200	200	2	201	59	227	10	0	VIS    59.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 044D6	1211
2020-03-12 20:12:00	2020-03-13 04:12:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	220	200	200	2	196	58	220	10	0	VIS    57.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00F61	1212
2020-03-12 20:13:00	2020-03-13 04:13:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	227	200	200	2	202	60	227	10	0	VIS    59.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 084DD	1213
2020-03-12 20:14:00	2020-03-13 04:14:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	224	200	200	2	196	58	224	10	0	VIS    58.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04391	1214
2020-03-12 20:15:00	2020-03-13 04:15:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	224	200	200	2	196	58	224	10	0	VIS    58.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0839A	1215
2020-03-12 20:16:00	2020-03-13 04:16:00	R06	175	175	 	225	175	200	 	225	0	50	50	50	50	227	200	200	2	200	59	227	10	0	VIS    59.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B492	1216
2020-03-12 20:17:00	2020-03-13 04:17:00	R06	175	200	 	225	175	200	 	225	0	50	50	50	50	239	200	200	2	211	63	239	10	0	VIS    62.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05AEA	1217
2020-03-12 20:18:00	2020-03-13 04:18:00	R06	175	200	 	200	175	200	 	200	0	50	50	50	50	239	200	200	2	212	63	239	10	0	VIS    63.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 05DAD	1218
2020-03-12 20:19:00	2020-03-13 04:19:00	R06	175	200	 	200	175	200	 	200	0	50	50	50	50	227	200	200	2	202	60	227	10	0	VIS    59.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01407	1219
2020-03-12 20:20:00	2020-03-13 04:20:00	R06	175	200	 	200	175	200	 	200	0	50	50	50	50	227	200	200	2	200	59	227	10	0	VIS    58.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07333	1220
2020-03-12 20:21:00	2020-03-13 04:21:00	R06	175	175	 	200	175	200	 	200	0	50	50	50	50	227	200	200	2	200	59	227	10	0	VIS    59.0 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07499	1221
2020-03-12 20:22:00	2020-03-13 04:22:00	R06	175	200	 	200	175	200	 	200	0	50	50	50	50	227	200	200	2	200	59	227	10	0	VIS    59.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0B492	1222
2020-03-12 20:23:00	2020-03-13 04:23:00	R06	175	200	 	200	175	200	 	200	0	50	50	50	50	227	200	200	2	202	60	227	10	0	VIS    59.6 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D4E1	1223
2020-03-12 20:24:00	2020-03-13 04:24:00	R06	175	175	 	200	175	200	 	200	0	50	50	50	50	220	200	200	2	196	58	220	10	0	VIS    57.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 00F61	1224
2020-03-12 20:25:00	2020-03-13 04:25:00	R06	175	175	 	200	175	200	 	200	0	50	50	50	50	217	200	200	2	189	56	217	10	0	VIS    55.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 001EF	1225
2020-03-12 20:26:00	2020-03-13 04:26:00	R06	175	175	 	200	175	200	 	200	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    55.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06171	1226
2020-03-12 20:27:00	2020-03-13 04:27:00	R06	175	175	 	200	175	175	 	200	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    54.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 066DB	1227
2020-03-12 20:28:00	2020-03-13 04:28:00	R06	175	175	 	200	175	175	 	200	0	50	50	50	50	212	200	200	2	189	54	212	10	0	VIS    54.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0360A	1228
2020-03-12 20:29:00	2020-03-13 04:29:00	R06	175	175	 	200	175	175	 	200	0	50	50	50	50	209	200	200	2	183	54	209	10	0	VIS    53.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0E30E	1229
2020-03-12 20:30:00	2020-03-13 04:30:00	R06	175	175	 	200	175	175	 	200	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    55.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0314D	1230
2020-03-12 20:31:00	2020-03-13 04:31:00	R06	175	175	 	200	175	175	 	200	0	50	50	50	50	209	200	200	2	183	53	209	10	0	VIS    53.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D3AC	1231
2020-03-12 20:32:00	2020-03-13 04:32:00	R06	175	175	 	200	175	175	 	200	0	50	50	50	50	205	200	200	2	183	52	205	10	0	VIS    52.4 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0D4EB	1232
2020-03-12 20:33:00	2020-03-13 04:33:00	R06	175	175	 	200	175	175	 	200	0	50	50	50	50	205	200	200	2	183	53	205	10	0	VIS    52.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0843A	1233
2020-03-12 20:34:00	2020-03-13 04:34:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	200	200	2	183	53	205	10	0	VIS    52.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 04431	1234
2020-03-12 20:35:00	2020-03-13 04:35:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	202	200	200	2	183	52	202	10	0	VIS    51.8 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07D5A	1235
2020-03-12 20:36:00	2020-03-13 04:36:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	200	200	2	183	52	205	10	0	VIS    52.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07493	1236
2020-03-12 20:37:00	2020-03-13 04:37:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	212	200	200	2	189	54	212	10	0	VIS    54.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C64E	1237
2020-03-12 20:38:00	2020-03-13 04:38:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    55.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0314D	1238
2020-03-12 20:39:00	2020-03-13 04:39:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	212	200	200	2	189	55	212	10	0	VIS    54.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 06636	1239
2020-03-12 20:40:00	2020-03-13 04:40:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	200	200	2	183	53	205	10	0	VIS    53.1 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 08390	1240
2020-03-12 20:41:00	2020-03-13 04:41:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	202	200	200	2	183	52	202	10	0	VIS    51.5 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0ED80	1241
2020-03-12 20:42:00	2020-03-13 04:42:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	198	150	200	2	176	51	198	10	0	VIS    50.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DA88	1242
2020-03-12 20:43:00	2020-03-13 04:43:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	202	150	200	2	183	52	202	10	0	VIS    51.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07DB7	1243
2020-03-12 20:44:00	2020-03-13 04:44:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	198	200	200	2	176	51	198	10	0	VIS    50.9 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 01A6E	1244
2020-03-12 20:45:00	2020-03-13 04:45:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	198	150	200	2	176	51	198	10	0	VIS    50.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0DA88	1245
2020-03-12 20:46:00	2020-03-13 04:46:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	198	150	200	2	176	50	198	10	0	VIS    50.3 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0EAC7	1246
2020-03-12 20:47:00	2020-03-13 04:47:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	205	150	200	2	183	52	205	10	0	VIS    52.2 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 07493	1247
2020-03-12 20:48:00	2020-03-13 04:48:00	R06	175	175	 	175	175	175	 	175	0	50	50	50	50	217	200	200	2	189	56	217	10	0	VIS    55.7 AL 00000000000000000000 BL 00002 AL 0 WMO // WMO15M // WMO60M // RN1M ////// RNSUM ////// SNSUM //// TMP ///// AL 0C109	1248
